energy_bin,agent_helping_rate,human_helping_rate
0-10,0.0,0.06813304721030043
10-20,0.0028368794326241137,0.09014084507042254
20-30,0.0,0.049132947976878616
30-40,0.003304692663582287,0.08937960042060988
40-50,0.0013774104683195593,0.055651176133103844
50-60,0.004697430229345123,0.07360552041403105
60-70,0.0015068751177246186,0.06935687263556116
70-80,0.0070144673388864535,0.07991156032849021
80-90,0.0023894862604540022,0.09403889065986612
90-100,0.0,0.13971539456662355
